,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,breed,retweet_count,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
683,709409458133323776,2016-03-14 16:02:49,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8.0,10.0,Billy,Shetland_sheepdog,773,,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,Shetland_sheepdog,0.7974,True,collie,0.0541,True,keeshond,0.0317,True
684,709225125749587968,2016-03-14 03:50:21,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11.0,10.0,Walker,Labrador_retriever,639,,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,Labrador_retriever,0.2711,True,Pomeranian,0.1505,True,golden_retriever,0.1456,True
685,709207347839836162,2016-03-14 02:39:42,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11.0,10.0,Penny,Chihuahua,0,,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1,Chihuahua,0.9483,True,Italian_greyhound,0.0177,True,quilt,0.0167,False
686,709158332880297985,2016-03-13 23:24:56,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10.0,10.0,Rodney,Siberian_husky,0,,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1,Siberian_husky,0.213,True,Eskimo_dog,0.1789,True,Labrador_retriever,0.1742,True
687,709042156699303936,2016-03-13 15:43:18,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9.0,10.0,Klevin,Rottweiler,1834,,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1,hotdog,0.8266,False,Rottweiler,0.0682,True,Labrador_retriever,0.0492,True
688,708834316713893888,2016-03-13 01:57:25,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10.0,10.0,Malikai,Eskimo_dog,557,,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,Eskimo_dog,0.2839,True,giant_panda,0.2183,False,malamute,0.1804,True
689,708810915978854401,2016-03-13 00:24:26,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10.0,10.0,Mister,golden_retriever,0,,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2,golden_retriever,0.9761,True,Labrador_retriever,0.0163,True,Norfolk_terrier,0.0019,True
690,708738143638450176,2016-03-12 19:35:15,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11.0,10.0,Coco,Pomeranian,904,,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,Pomeranian,0.9335,True,Samoyed,0.0572,True,West_Highland_white_terrier,0.0009,True
691,708711088997666817,2016-03-12 17:47:45,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11.0,10.0,Smokey,German_short-haired_pointer,0,,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,2,tennis_ball,0.913,False,German_short-haired_pointer,0.0527,True,Labrador_retriever,0.0185,True
692,708479650088034305,2016-03-12 02:28:06,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13.0,10.0,Bear,Shih-Tzu,0,,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1,Shih-Tzu,0.2185,True,Lhasa,0.202,True,Norfolk_terrier,0.1652,True
693,708469915515297792,2016-03-12 01:49:25,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11.0,10.0,Bobble,Chihuahua,914,,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1,Chihuahua,0.7482,True,toy_terrier,0.1277,True,Pembroke,0.0421,True
694,708356463048204288,2016-03-11 18:18:36,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10.0,10.0,Oliver,pug,1505,,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,pug,0.8713,True,French_bulldog,0.0418,True,bath_towel,0.0152,False
695,708349470027751425,2016-03-11 17:50:48,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11.0,10.0,River,basenji,0,,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,1,muzzle,0.2439,False,basenji,0.1872,True,Boston_bull,0.0927,True
696,708149363256774660,2016-03-11 04:35:39,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10.0,10.0,Jebberson,Cardigan,0,,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1,Cardigan,0.351,True,basset,0.1646,True,toy_terrier,0.0805,True
697,708119489313951744,2016-03-11 02:36:57,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9.0,10.0,Cooper,Norwich_terrier,1088,,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,Norwich_terrier,0.2645,True,Norfolk_terrier,0.2588,True,chow,0.0969,True
698,708109389455101952,2016-03-11 01:56:49,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10.0,10.0,Remington,Staffordshire_bullterrier,600,,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,Staffordshire_bullterrier,0.5161,True,American_Staffordshire_terrier,0.2361,True,kelpie,0.0697,True
699,707969809498152960,2016-03-10 16:42:10,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11.0,10.0,Rufus,toy_poodle,1079,,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1,toy_poodle,0.9085,True,miniature_poodle,0.0827,True,teddy,0.0058,False
700,707776935007539200,2016-03-10 03:55:45,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11.0,10.0,Sadie,miniature_pinscher,1059,,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1,miniature_pinscher,0.8904,True,toy_terrier,0.0513,True,Chihuahua,0.018,True
701,707610948723478529,2016-03-09 16:56:11,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12.0,10.0,Harper,golden_retriever,0,,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1,golden_retriever,0.3832,True,cocker_spaniel,0.1659,True,Chesapeake_Bay_retriever,0.1182,True
702,707420581654872064,2016-03-09 04:19:44,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4.0,10.0,Keurig,kuvasz,775,,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,1,ram,0.5182,False,kuvasz,0.1494,True,Great_Pyrenees,0.106,True
703,707387676719185920,2016-03-09 02:08:59,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10.0,10.0,Clarkus,Chihuahua,1467,,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1,Chihuahua,0.8885,True,Italian_greyhound,0.0886,True,toy_terrier,0.0159,True
704,707315916783140866,2016-03-08 21:23:50,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10.0,10.0,Finnegus,Bernese_mountain_dog,0,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2,Bernese_mountain_dog,0.9792,True,Shetland_sheepdog,0.011,True,Appenzeller,0.004,True
705,707297311098011648,2016-03-08 20:09:54,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10.0,10.0,Cassie,Blenheim_spaniel,894,,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1,Blenheim_spaniel,0.3707,True,Shih-Tzu,0.2016,True,black-footed_ferret,0.1016,False
706,707059547140169728,2016-03-08 04:25:07,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11.0,10.0,Cupcake,Samoyed,749,,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1,Samoyed,0.8973,True,Great_Pyrenees,0.0392,True,kuvasz,0.0195,True
707,707038192327901184,2016-03-08 03:00:15,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10.0,10.0,Kathmandu,pug,892,,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1,pug,0.6424,True,llama,0.0573,False,French_bulldog,0.0542,True
708,707021089608753152,2016-03-08 01:52:18,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12.0,10.0,Tucker,cocker_spaniel,1526,,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2,cocker_spaniel,0.5597,True,golden_retriever,0.3147,True,Pekinese,0.0667,True
709,707014260413456384,2016-03-08 01:25:10,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11.0,10.0,Ellie,Chihuahua,657,,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1,Chihuahua,0.5838,True,Italian_greyhound,0.1297,True,toy_terrier,0.0892,True
710,706681918348251136,2016-03-07 03:24:33,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12.0,10.0,Katie,toy_poodle,1080,,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1,toy_poodle,0.7176,True,miniature_poodle,0.1514,True,Norwich_terrier,0.0471,True
711,706644897839910912,2016-03-07 00:57:27,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9.0,10.0,Shadow,Chihuahua,1216,,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,1,space_heater,0.1379,False,Chihuahua,0.1329,True,cougar,0.1139,False
712,706538006853918722,2016-03-06 17:52:42,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11.0,10.0,Oliver,chow,0,,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1,chow,0.5418,True,Pembroke,0.0949,True,Pomeranian,0.0854,True
713,706346369204748288,2016-03-06 05:11:12,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12.0,10.0,Koda,Tibetan_mastiff,1026,,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1,Tibetan_mastiff,0.9565,True,Rottweiler,0.0254,True,Appenzeller,0.0087,True
714,706265994973601792,2016-03-05 23:51:49,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11.0,10.0,Kara,papillon,1018,,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1,papillon,0.7437,True,Pekinese,0.114,True,Saint_Bernard,0.0477,True
715,706166467411222528,2016-03-05 17:16:20,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7.0,10.0,Dexter,Samoyed,1792,,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1,Samoyed,0.4304,True,kuvasz,0.2796,True,Great_Pyrenees,0.1175,True
716,705975130514706432,2016-03-05 04:36:02,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10.0,10.0,Adele,Staffordshire_bullterrier,827,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1,Staffordshire_bullterrier,0.5878,True,American_Staffordshire_terrier,0.2814,True,bull_mastiff,0.0948,True
717,705970349788291072,2016-03-05 04:17:02,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12.0,10.0,Lucy,golden_retriever,998,,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,golden_retriever,0.7763,True,Labrador_retriever,0.1124,True,chow,0.037,True
718,705898680587526145,2016-03-04 23:32:15,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10.0,10.0,Max,collie,0,,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1,collie,0.8083,True,Border_collie,0.0594,True,groenendael,0.0267,True
719,705475953783398401,2016-03-03 19:32:29,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12.0,10.0,Zara,golden_retriever,0,,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1,golden_retriever,0.9088,True,Labrador_retriever,0.0304,True,tennis_ball,0.005,False
720,705442520700944385,2016-03-03 17:19:38,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12.0,10.0,Cooper,Great_Pyrenees,0,,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1,Great_Pyrenees,0.3091,True,kuvasz,0.2246,True,seat_belt,0.2021,False
721,705428427625635840,2016-03-03 16:23:38,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11.0,10.0,Ambrose,Chihuahua,1906,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,Chihuahua,0.7748,True,quilt,0.0731,False,Pembroke,0.0224,True
722,705239209544720384,2016-03-03 03:51:44,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11.0,10.0,Jimothy,Chihuahua,837,,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,Chihuahua,0.158,True,toy_terrier,0.0899,True,Mexican_hairless,0.0632,True
723,705223444686888960,2016-03-03 02:49:06,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9.0,10.0,Bode,Chesapeake_Bay_retriever,888,,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1,Egyptian_cat,0.0905,False,Chesapeake_Bay_retriever,0.0774,True,Mexican_hairless,0.0495,True
724,705102439679201280,2016-03-02 18:48:16,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10.0,10.0,Terrenth,collie,575,,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,collie,0.4577,True,chow,0.2791,True,Pomeranian,0.0769,True
725,705066031337840642,2016-03-02 16:23:36,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12.0,10.0,Reese,Airedale,0,,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1,Airedale,0.8687,True,Irish_terrier,0.0276,True,otterhound,0.0253,True
726,704480331685040129,2016-03-01 01:36:14,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11.0,10.0,Lucia,Samoyed,0,,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,1,Samoyed,0.9792,True,Pomeranian,0.0072,True,Arctic_fox,0.0064,False
727,704364645503647744,2016-02-29 17:56:32,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12.0,10.0,Bisquick,Pembroke,3948,,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,Pembroke,0.9807,True,Cardigan,0.0185,True,Chihuahua,0.0002,True
728,704347321748819968,2016-02-29 16:47:42,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10.0,10.0,Ralphson,Brittany_spaniel,387,pupper,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1,teddy,0.2334,False,feather_boa,0.0885,False,Brittany_spaniel,0.0829,True
729,703611486317502464,2016-02-27 16:03:45,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10.0,10.0,Scooter,Pembroke,1689,pupper,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,Pembroke,0.7564,True,basenji,0.1266,True,Cardigan,0.0801,True
730,703382836347330562,2016-02-27 00:55:11,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12.0,10.0,Charlie,golden_retriever,0,,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,2,golden_retriever,0.9457,True,standard_poodle,0.0144,True,Tibetan_mastiff,0.012,True
731,703356393781329922,2016-02-26 23:10:06,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9.0,10.0,Socks,Border_collie,0,,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,1,Border_collie,0.8948,True,collie,0.0974,True,English_springer,0.003,True
732,702684942141153280,2016-02-25 02:42:00,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11.0,10.0,Lucy,golden_retriever,1199,,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1,golden_retriever,0.5141,True,Chesapeake_Bay_retriever,0.1732,True,Brittany_spaniel,0.1184,True
733,702671118226825216,2016-02-25 01:47:04,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10.0,10.0,Rambo,bloodhound,625,,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,bloodhound,0.3812,True,Sussex_spaniel,0.212,True,clumber,0.1286,True
734,702598099714314240,2016-02-24 20:56:55,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11.0,10.0,Sansa,kelpie,3658,pupper,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,kelpie,0.2192,True,badger,0.1336,False,Siamese_cat,0.0744,False
735,701981390485725185,2016-02-23 04:06:20,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12.0,10.0,Fiji,Pomeranian,0,,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,1,Pomeranian,0.491,True,weasel,0.1309,False,Yorkshire_terrier,0.0992,True
736,701952816642965504,2016-02-23 02:12:47,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11.0,10.0,Rilo,toy_poodle,1133,,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,toy_poodle,0.3317,True,miniature_poodle,0.2725,True,standard_poodle,0.1694,True
737,701889187134500865,2016-02-22 21:59:57,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11.0,10.0,Bilbo,French_bulldog,0,,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,1,French_bulldog,0.9029,True,Staffordshire_bullterrier,0.0226,True,soap_dispenser,0.012,False
738,701601587219795968,2016-02-22 02:57:08,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10.0,10.0,Coopson,Chihuahua,517,,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,Chihuahua,0.9937,True,Pembroke,0.0015,True,toy_terrier,0.0009,True
739,701570477911896070,2016-02-22 00:53:31,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9.0,10.0,Yoda,Yorkshire_terrier,0,,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1,Yorkshire_terrier,0.908,True,silky_terrier,0.0769,True,Australian_terrier,0.0085,True
740,701545186879471618,2016-02-21 23:13:01,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10.0,10.0,Millie,Border_collie,0,pupper,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1,Border_collie,0.2809,True,Cardigan,0.1125,True,toy_terrier,0.0533,True
741,700890391244103680,2016-02-20 03:51:05,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11.0,10.0,Chet,schipperke,645,,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,1,white_wolf,0.1666,False,schipperke,0.1224,True,West_Highland_white_terrier,0.1192,True
742,700847567345688576,2016-02-20 01:00:55,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10.0,10.0,Crouton,Rhodesian_ridgeback,554,,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,Rhodesian_ridgeback,0.2525,True,redbone,0.153,True,whippet,0.1352,True
743,700518061187723268,2016-02-19 03:11:35,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10.0,10.0,Vincent,American_Staffordshire_terrier,0,,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,1,American_Staffordshire_terrier,0.5695,True,Staffordshire_bullterrier,0.2113,True,Chihuahua,0.1218,True
744,700505138482569216,2016-02-19 02:20:14,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12.0,10.0,Kaia,Norwegian_elkhound,638,,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,1,bath_towel,0.4497,False,Norwegian_elkhound,0.1602,True,Great_Dane,0.0487,True
745,700462010979500032,2016-02-18 23:28:52,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6.0,10.0,Murphy,Pomeranian,2008,,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,1,hamster,0.6787,False,Pomeranian,0.1103,True,Angora,0.1041,False
746,700167517596164096,2016-02-18 03:58:39,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10.0,10.0,Dotsy,beagle,827,,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,beagle,0.1626,True,Pembroke,0.1205,True,Siberian_husky,0.1103,True
747,700029284593901568,2016-02-17 18:49:22,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10.0,10.0,Coops,West_Highland_white_terrier,647,,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West_Highland_white_terrier,0.7266,True,Maltese_dog,0.1768,True,Dandie_Dinmont,0.0701,True
748,700002074055016451,2016-02-17 17:01:14,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9.0,10.0,Thumas,Chihuahua,0,,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,Chihuahua,0.3695,True,schipperke,0.2434,True,pug,0.1616,True
749,699801817392291840,2016-02-17 03:45:29,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11.0,10.0,Cooper,golden_retriever,1078,pupper,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,golden_retriever,0.809,True,Irish_setter,0.0424,True,Labrador_retriever,0.0235,True
750,699788877217865730,2016-02-17 02:54:04,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12.0,10.0,Nala,Border_terrier,0,,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,Border_terrier,0.3551,True,toy_poodle,0.1697,True,Norwegian_elkhound,0.0999,True
751,699775878809702401,2016-02-17 02:02:25,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11.0,10.0,Fillup,Dandie_Dinmont,0,,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,Dandie_Dinmont,0.2717,True,Old_English_sheepdog,0.1649,True,otterhound,0.1059,True
752,699446877801091073,2016-02-16 04:15:05,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12.0,10.0,Archie,Pembroke,0,,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3,Pembroke,0.9694,True,Cardigan,0.0261,True,Chihuahua,0.0035,True
753,699413908797464576,2016-02-16 02:04:04,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11.0,10.0,Miley,Samoyed,684,,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Samoyed,0.5175,True,malamute,0.1559,True,Eskimo_dog,0.095,True
754,699370870310113280,2016-02-15 23:13:03,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11.0,10.0,Calbert,cairn,491,,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,cairn,0.3376,True,Chihuahua,0.2091,True,Border_terrier,0.1369,True
755,699079609774645248,2016-02-15 03:55:41,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8.0,10.0,Reagan,schipperke,730,,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,schipperke,0.6673,True,Chesapeake_Bay_retriever,0.1196,True,kelpie,0.0976,True
756,698989035503689728,2016-02-14 21:55:47,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,13.0,10.0,Oliver,Norfolk_terrier,1094,,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,Norfolk_terrier,0.2463,True,Irish_terrier,0.2433,True,golden_retriever,0.0859,True
757,698953797952008193,2016-02-14 19:35:46,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,11.0,10.0,CeCe,Italian_greyhound,0,,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,1,Italian_greyhound,0.3824,True,redbone,0.1023,True,shower_cap,0.0768,False
